business_id,city,state,postal_code,latitude,longitude,stars,review_count,is_open,Alcohol,Ambience,Parking,BusinessAcceptsCreditCards,GoodForkids,NoiseLevel,OutdoorSeating,RestaurantsDelivery,PriceRange,RestaurantsReservations,RestaurantsTableService
QDF7w0casJ78PcPmtMDISw,Las Vegas,NV,89121,36.0990599,-115.1024835,4,130,1,2,8,4,2,2,3,1,2,2,2,2
qdFDQXLgADqmWKEdlojM9Q,Las Vegas,NV,89102,36.125451121,-115.196473,3,14,0,1,0,0,2,2,1,1,1,2,1,2
QdganL5AW9E_fNoRVroLig,Champaign,IL,61820,40.1160086,-88.2328394,4,88,1,1,8,4,2,2,3,1,2,1,1,1
qdHFUvFhZjvNie3cZiJb9w,Glendale,AZ,85308,33.6531023,-112.2357715,4,361,1,3,7,4,2,1,3,2,1,3,2,2
QDJBn7I1EdtP9w4nYT24Pw,Phoenix,AZ,85015,33.495432538,-112.0921359,3,98,1,1,8,4,2,2,1,1,2,1,2,2
qDl34ITEzEQNypLSJzTJTw,Huntersville,NC,28078,35.444966,-80.866655,4.5,16,1,1,0,0,2,2,3,1,1,1,1,1
QdO3ofR2axJJp92O0GYQ0g,Parma Heights,OH,44130,41.381515,-81.782535,4,9,1,1,0,0,2,2,3,1,1,1,1,1
qDOmZGSjF22RaaUYnePZWg,Mesa,AZ,85202,33.3940572,-111.8731242,3.5,37,0,1,8,4,2,2,1,1,2,1,1,2
qDqHD4iPXPecT1WnV0JRzA,Cleveland,OH,44115,41.5012661,-81.6808269,4,44,1,3,2,1,2,1,3,1,1,2,1,2
QDRFdG8gPPKL7r4yic8j7Q,Phoenix,AZ,85044,33.3485628,-111.9781452,3.5,218,1,1,8,4,2,2,3,2,1,1,1,1
qdtfcYMROGZVvYcE9F23yg,Scottsdale,AZ,85251,33.48874,-111.92834,3.5,114,1,2,8,4,2,2,1,2,2,1,1,1
QDTM1i1Q8RW559sfhZDbtQ,North Olmsted,OH,44070,41.417742937,-81.90881184,4,169,1,3,8,4,2,2,3,2,1,2,1,2
qdUCIK49pCS7BfDEClpdhQ,Phoenix,AZ,85027,33.6832965,-112.1082641,2.5,15,1,1,8,4,2,2,3,1,1,1,1,1
QdvROupQvDDQIaHrTGNgKA,Phoenix,AZ,85008,33.455232075,-111.9890148,3.5,235,1,3,8,1,2,2,3,1,1,2,2,2
QDvUdj36I_oAzXoFzCQnNA,Scottsdale,AZ,85260,33.6115561,-111.8648155,3.5,110,1,3,8,4,2,2,3,2,1,2,1,2
QDwCkB580kFwmd8Sx44Kcw,Charlotte,NC,28202,35.2340477,-80.841786,3.5,14,0,1,8,4,2,2,1,1,1,1,1,2
QdXe9IRVrISeqEAulHYBTQ,Mesa,AZ,85202,33.388914542,-111.8609449,5,21,0,1,0,1,2,2,2,1,1,1,1,1
qDytVoviN3cymXvJShqGWQ,Chandler,AZ,85248,33.2463491,-111.8406395,4,33,1,1,8,4,2,2,3,2,1,1,1,1
qe1cIDQ0ofi7c0PFp7gPvw,Charlotte,NC,28226,35.089758,-80.867243,3,19,1,3,0,4,2,1,3,1,1,2,1,2
qe1HlnWwBfOOy76_7sirkA,Fort Mill,SC,29715,35.0087239,-80.9149577,4,43,1,1,8,4,2,2,1,2,1,1,1,2
QE2DOB7NZW-vBuTDpIhaFA,Kent,OH,44240,41.1541656,-81.3517481,2.5,19,1,1,4,0,2,2,2,2,1,1,1,1
Qe71AVaQZW9EbATLpCec0Q,Las Vegas,NV,89136,36.102667115,-115.1735733,3.5,87,1,1,8,1,2,2,3,1,1,2,1,1
Qe9LBkscg4oxrNcx-ypdqg,Phoenix,AZ,85053,33.639488959,-112.1190003,2.5,36,1,1,8,0,2,2,3,1,1,1,1,2
qE9yIXn2GQb2-4a_qOOKzg,Las Vegas,NV,89119,36.1017503,-115.1374577,2,32,1,1,0,0,2,2,3,1,1,1,1,1
QeCkX3JI0dZiC6UK4tWl6A,Brentwood,PA,15227,40.3841292,-79.9774173,4.5,6,1,1,0,0,2,2,1,1,2,1,1,2
QeDkfLmXVguytF3Of9zg-Q,Charlotte,NC,28205,35.247776,-80.804143,4,229,1,3,8,2,2,2,3,2,1,2,2,2
QeEQXdto_4wFRaNKyIygRA,Charlotte,NC,28202,35.225996,-80.847022,3.5,64,1,3,8,2,2,2,3,2,1,2,1,2
QeEYzgBVTVO8IGqGCfPg8A,Cleveland,OH,44126,41.441525,-81.8657379,3.5,11,1,1,0,0,2,2,3,1,1,1,1,2
qeFE3hKVFsvBTV-geLSszg,Las Vegas,NV,89101,36.167179028,-115.1459423,5,4,0,1,0,1,2,2,3,2,2,2,1,1
qEg0K_45TBlzHMOR9GC4Pg,Las Vegas,NV,89147,36.108418,-115.278353,3.5,35,0,3,0,4,2,2,3,1,2,2,2,2
QEgfK_TKY8bwK-YzKDdkGw,Charlotte,NC,28207,35.19508,-80.825792,4.5,78,1,3,1,4,2,1,3,1,1,3,2,2
qEhTuDSCCMdI8Jj6sD6rRQ,Glendale,AZ,85308,33.6692859,-112.1872579,4.5,113,1,1,8,4,2,2,3,2,2,1,1,1
Qeie5-8-S_hLPk7_ujpajw,Cleveland,OH,44113,41.4990767,-81.6984682,3.5,169,1,3,8,2,2,1,3,2,1,2,1,2
qeixzOYuWFPy8uKrOfuapg,Charlotte,NC,28211,35.1767866,-80.7985996,3,12,1,1,0,0,2,2,3,1,1,1,1,1
qeIzYOSvSCwnxdmjN_xL8A,North Las Vegas,NV,89031,36.2624582,-115.1820042,2.5,5,1,1,0,0,2,2,1,1,1,1,1,2
qeJ8OUASkd0KQ1oEN3P--w,Cleveland,OH,44118,41.508191149,-81.5807058,4,10,0,1,0,2,2,2,3,2,1,1,1,2
QEJgZqn_jYMvmkHaY8NKVg,Regent Square,PA,15218,40.432559,-79.893698,3.5,7,0,1,0,0,2,2,3,1,1,2,1,2
qeJnMI5RmyJ2TZvkqvjn6Q,Champaign,IL,61820,40.0865554,-88.2470018,3.5,157,1,3,0,4,2,2,3,2,1,2,2,2
qELIf4gzE_vlteu7pO7TZg,Pittsburgh,PA,15212,40.447092125,-80.00404638,3,72,1,3,8,2,2,2,3,2,1,2,2,2
QemTyuZdtyf0u1NeNHPK7A,Euclid,OH,44117,41.5807625,-81.5099927,2,3,1,1,0,0,2,2,3,1,1,1,1,1
QeNiUXHqUgiJJnM--UMNNg,Mesa,AZ,85210,33.3907254,-111.8552892,3,28,0,2,8,4,2,2,3,2,1,1,1,1
QeO9D8joKKWSRcxmjwWZKA,Las Vegas,NV,89109,36.0993783,-115.1710285,3,9,1,1,0,1,2,2,3,1,1,1,1,2
qEP4pUOMWr3rMTP38QSX2g,Mesa,AZ,85205,33.4178919,-111.7092419,4,6,0,1,0,4,2,2,3,2,1,1,1,2
qeQDbldV5n-wUu9zflp01w,Phoenix,AZ,85009,33.476375862,-112.1116781,4,18,1,3,8,4,2,1,3,2,1,1,1,2
QeqedxEzl0jmMacp_xLmRQ,Strongsville,OH,44136,41.3102915,-81.8237849,3.5,33,1,3,8,4,2,2,3,2,1,2,2,2
qErcBgymY29ilbg6LZ2BkQ,Bedford,OH,44146,41.409841264,-81.50095841,4.5,3,1,1,0,0,2,2,3,1,1,1,1,1
QeShrs6cUNBjJoTCkJiB0g,Pittsburgh,PA,15212,40.4566092,-80.0015054,4,101,1,1,8,2,2,2,2,2,2,2,2,2
qEVrlkxQCvRuVU9Bx5E1vw,Matthews,NC,28104,35.001676,-80.668341,2,5,1,1,0,0,2,1,3,1,1,1,1,2
QEwiYOst58ieW2GqTpsEag,Peoria,AZ,85383,33.7101291,-112.2729278,3.5,29,1,2,8,4,2,2,3,2,1,1,1,1
qEWoqy5LGDsdr22R3Px8Pg,Windsor,WI,53598,43.194203,-89.338106,3.5,3,1,1,0,0,2,2,3,1,1,1,1,1
qF-NiRVw5OPD_MPUJNlt9g,Cleveland,OH,44121,41.5022499,-81.535852,3.5,3,1,1,0,0,2,2,3,1,1,1,1,2
QF2P3oJqCJC9z0TPDDFVxw,Las Vegas,NV,89109,36.1065515,-115.1721097,4,309,1,2,8,4,2,2,3,2,1,1,1,1
qf4w82L2F7xJwh1i82uYHA,Charlotte,NC,28216,35.3521284,-80.8512352,3,5,1,1,0,0,2,2,3,1,1,2,1,2
Qf6EnIzKqhXQg4YNkVAqHQ,Las Vegas,NV,89107,36.1716799,-115.2065845,3,169,1,3,0,4,2,2,3,1,1,2,2,2
QF8hmN_g6n0BTlLJ0tT9Hg,Monroeville,PA,15146,40.42936612,-79.79516029,4.5,3,1,1,0,0,2,2,3,1,1,1,1,2
qFAw6wHMMcr4ctF-ZdGhEA,Las Vegas,NV,89109,36.124552562,-115.1684044,4,654,1,3,8,1,2,2,3,1,1,2,2,2
qfBp53c7Z2DpqUrGhV80zg,Pittsburgh,PA,15218,40.4325718,-79.893728,4,68,1,1,8,2,2,2,1,2,1,2,2,2
qfcdMhm1Ff28JHVpHca20g,Pittsburgh,PA,15213,40.4524104,-79.9506684,1.5,11,1,1,0,0,2,2,3,1,1,2,1,2
QfD_KzfBGRZ1OLu1Vs1rrA,Las Vegas,NV,89102,36.1444406,-115.1744819,4,18,0,3,0,4,2,1,1,1,1,2,2,2
QfdcFqAft-M7KSSQZwJ20g,Phoenix,AZ,85018,33.511851384,-111.994998,5,4,1,1,0,0,2,2,3,1,1,2,1,2
QfG4JZvFoFpRbAxU2Fn-UQ,Phoenix,AZ,85034,33.449506334,-111.9869127,3,76,1,3,8,4,2,2,3,2,1,2,2,2
QFHbUR4bY09yp2vO8QlICQ,Tempe,AZ,85281,33.4130078,-111.9611113,3,3,0,1,0,0,2,2,3,1,1,2,1,2
qfIAAcCAyB-CHbuue5UWpA,Gilbert,AZ,85295,33.298950968,-111.7440677,2,12,1,1,0,0,2,2,3,2,1,1,1,1
qFJ_kdfLdNODKFUY4t0qVg,Pittsburgh,PA,15206,40.4503491,-79.9145314,4,45,1,1,8,2,2,2,1,2,1,1,1,1
Qfn9qbWKPsfkFZDQzw7kCQ,Phoenix,AZ,85053,33.6390426,-112.1516293,3.5,19,0,2,0,4,2,2,1,1,1,2,2,2
qFo9G2zdvLbgH8whxty36g,Chandler,AZ,85226,33.3039842,-111.8953931,3,279,1,3,6,4,2,2,3,1,1,2,2,2
qfOSFYfT23CIya1KmD7EGw,Cleveland,OH,44135,41.4266544,-81.8443818,3.5,29,1,3,8,4,2,1,3,2,1,2,1,2
QFqtVX-lyZQgVHQrG-dhlg,Charlotte,NC,28205,35.219066,-80.813221,3.5,273,1,3,8,2,2,2,3,2,1,1,1,2
qFqueIKCVF5PlXmjl1YY9Q,Gilbert,AZ,85295,33.306836709,-111.743672,4.5,317,1,1,0,2,2,2,3,2,2,1,1,2
qfr7bHu1-VXUTQWXoSMf9g,Phoenix,AZ,85050,33.6790861,-111.9767717,2.5,77,1,1,0,0,2,2,3,1,1,1,2,2
QfsynccyHxrvv8bVF-Pp3A,Carefree,AZ,85377,33.796710827,-111.9524163,4.5,7,0,1,0,4,2,2,3,1,1,2,1,2
QFTIBvLlcOPqBe5byK4ZIg,Mentor,OH,44060,41.6717546,-81.3278268,5,9,1,1,0,4,2,2,1,1,1,1,1,2
qFwc6pD29qnTgd9tZDRYig,Champaign,IL,61820,40.110470167,-88.22942957,2.5,23,1,1,8,0,2,2,3,1,1,2,1,1
QfWFxmXqRGixztgaZN0gOA,Madison,WI,53719,43.0596333,-89.5135245,4,46,1,1,8,4,2,2,1,2,1,1,1,1
qFZ7ReYNpjHuvSxOqXqHMg,Las Vegas,NV,89148,36.05520821,-115.2833057,3.5,299,1,2,8,4,2,2,3,2,1,2,2,2
qG_WEgPa8MBo1dPUOkTMlw,Las Vegas,NV,89147,36.100646311,-115.3020415,4.5,279,1,1,8,4,2,2,3,2,1,1,1,1
qg0NWVUNFUG7fiviqzBZbg,Charlotte,NC,28277,35.0688525,-80.8431424,3,82,1,3,8,4,2,2,3,2,1,2,1,2
QG37umIGrDFzkdmBqFLAYQ,Cleveland,OH,44144,41.4303616,-81.7332512,4,18,1,1,0,4,2,2,3,2,1,1,1,2
Qg6JmG0EDCQ6-EE9Wufh3g,Chardon,OH,44024,41.582243,-81.203796,4,38,1,3,2,2,2,1,3,1,1,2,2,2
qG9eQTNdhhlBBpJ_3K-Q-w,Willoughby Hills,OH,44094,41.5874636,-81.439506,4,15,0,3,8,4,2,2,3,2,1,2,2,2
QGAv-8tj5i4m4G-HDMnIbA,Las Vegas,NV,89109,36.1427564,-115.1578748,4,244,0,3,8,1,2,2,3,1,1,2,1,2
qgAZPDQStZP_Y5XTiQ6UqA,Tempe,AZ,85281,33.424028939,-111.9347242,4.5,410,1,2,6,1,2,1,3,2,1,2,2,2
QGEolvoyxVoWd_d60DcdRA,Phoenix,AZ,85015,33.4950313,-112.1077283,3,14,1,1,8,4,2,2,1,1,1,1,1,1
qgeoNhlcNPiJ0Aw4RShdGw,Jefferson Hills,PA,15025,40.304809,-79.9337153,3.5,8,1,2,0,4,2,2,1,1,2,2,1,2
qGf1wupj-UwG15fzQ7b-SA,Chandler,AZ,85226,33.29956,-111.898833,3,129,1,3,8,0,2,2,3,2,1,2,1,2
Qgh-6o1N_GG_BFfw0pxBtg,Henderson,NV,89015,36.013215,-114.960079,2.5,26,1,1,0,4,2,1,3,1,2,1,1,1
qgHx71_UAWHRySTPMaAJqw,Phoenix,AZ,85017,33.5123661,-112.1141992,3.5,23,1,3,0,1,2,2,3,2,1,2,2,2
qgixm44W9chBRmjHif278g,Goodyear,AZ,85338,33.450966798,-112.3502201,4,20,1,1,8,4,2,2,3,1,1,1,1,2
qGJZ1C3rUjqZ6LAtNMjQtw,Cleveland,OH,44106,41.501310858,-81.59267508,4,113,1,2,8,2,2,2,3,1,1,2,2,2
qGK-qRgJ0Hzz6z20BSFFAA,Gilbert,AZ,85295,33.3056349,-111.720437,2.5,5,1,1,0,0,2,2,3,1,1,1,1,1
QGkZL0hO8B7sHhlHhsu4xg,Medina,OH,44256,41.165099914,-81.86014239,2.5,3,1,1,0,0,2,2,1,1,2,2,1,1
QgmOMfHHOj6BbppRGDh40w,Boulder City,NV,89005,36.009907457,-114.7829666,3.5,3,1,1,0,0,2,2,3,1,1,2,1,2
qgng2rCxAPJr2YQZZp2mdg,Las Vegas,NV,89103,36.114438045,-115.1929949,3,24,0,3,8,1,2,1,3,2,1,2,1,2
qgOYLIfw4-xB1CePD7APkA,Bedford Hts.,OH,44146,41.4216173,-81.5268589,3.5,7,0,1,0,4,2,2,3,1,1,2,1,1
QGPQp5VsRcP5Ma0ekCgj2Q,Pittsburgh,PA,15217,40.4375577,-79.92282,4,84,1,1,8,2,2,2,1,2,1,2,1,2
qgrHmYCDo6OxNNF-hKGJRQ,Phoenix,AZ,85019,33.495908,-112.148492,4,4,1,1,0,0,2,2,1,1,1,1,1,2
QgrxN-PyUWaIab41-RrTwg,Cleveland,OH,44114,41.499769365,-81.6923346,3,5,1,1,0,0,2,2,3,1,1,1,1,1
QGVPp99uf0IEph0-lTwD4w,Charlotte,NC,28262,35.3301529,-80.7325287,3,4,1,1,0,0,2,2,3,1,1,1,1,2
QGXJym9oxglaJTD9dicmaA,Youngtown,AZ,85363,33.592687,-112.3000113,4,5,1,1,0,0,2,2,1,1,1,2,1,2
qGXlDvYxojI2dL4c__Byog,Boulder City,NV,89005,35.9694143,-114.857238,2.5,11,1,1,8,0,2,2,1,1,1,1,1,1
qH-EsuOC3k8ZZVBDuybEYQ,Tempe,AZ,85281,33.439985,-111.9260445,2,5,1,1,0,0,2,2,3,1,1,1,1,1
qH-Oqr_qZYPSCSrM6QwMOg,Mesa,AZ,85215,33.4658525,-111.6822267,3,8,1,1,0,0,2,1,1,1,2,2,1,1
QH1lePb3lwTKRF_OXH_6uw,Las Vegas,NV,89146,36.14294,-115.242469,3.5,61,0,3,8,4,2,2,3,2,1,2,2,2
QH2OSulslnQ7Yn8Xs81SPg,Charlotte,NC,28205,35.2468673,-80.8058408,4,174,1,3,8,2,2,1,3,1,1,2,1,2
QH2wRpTM0rtEJWgiPWhzqw,Madison,WI,53703,43.08814,-89.3652468,4,3,0,1,0,4,2,1,3,1,1,3,2,2
QH7j0nPnGTBMmzEdM8PtBg,Lakewood,OH,44107,41.4770894,-81.7919356,4,77,1,1,4,2,2,2,1,1,2,1,1,1
Qh8EERpaVfgYRCnvxCtk7g,Charlotte,NC,28262,35.310898,-80.7506949,3,71,1,3,3,4,2,1,3,2,1,2,2,2
qh9_lLcWLQlPODzeGObRMg,Gilbert,AZ,85233,33.349315,-111.822416,3,26,1,1,8,4,2,2,3,2,1,1,1,1
Qh9sS8XjuO6tuvGWFqPsPQ,Charlotte,NC,28277,35.0346645,-80.8057671,4,15,1,1,0,4,2,2,3,2,1,1,1,1
qhb0kYDqKxQaMqD0iec_Zg,Sun Lakes,AZ,85248,33.219532,-111.8748186,4.5,3,1,1,0,0,2,2,3,1,1,1,1,1
qHBAbWoKBl1fst2nZ-jIkA,Scottsdale,AZ,85262,33.7436238,-111.8463003,4,13,0,3,1,4,2,1,3,2,1,3,2,2
QHbrfA9nSNLFcevsfQk6dQ,Champaign,IL,61821,40.111393,-88.300547,3,6,0,1,0,4,2,2,1,1,1,1,1,1
qhbUNmiGKmw343Fj7qlEsQ,Las Vegas,NV,89130,36.237647842,-115.2091931,3.5,53,1,1,8,4,2,2,3,1,1,2,1,2
qHdnwBp_EIQWNt8GdpHcjg,Chandler,AZ,85224,33.3185608,-111.9258046,3,4,1,1,0,0,2,2,3,1,1,1,1,2
QHe9ZMcryK0tcJu1Eyylsw,Charlotte,NC,28202,35.221595097,-80.84746063,4,12,1,3,0,0,2,1,3,2,1,3,1,2
qHfJERhZCrksyHfAj19OjQ,Canonsburg,PA,15317,40.2563657,-80.1512886,2,10,1,1,0,0,2,2,3,1,1,2,1,2
qHFlEo7ZfsBQrDr7rkIJAQ,Las Vegas,NV,89101,36.168245,-115.13913,3,30,0,3,8,2,2,2,3,1,1,2,1,2
qhgsnXHs3hO33_0-7OZ6-Q,Stuttgart,BW,70469,48.8081932,9.1552993,3,27,0,1,0,0,1,2,3,1,1,2,2,2
qhH96bvvVKUZhZUMrzGaYw,Phoenix,AZ,85031,33.4955913,-112.1522673,2,8,1,1,0,0,2,2,3,1,1,1,1,2
qHiaNXS_F1M8aEa7YfoqCw,Cleveland,OH,44110,41.5521079,-81.5733489,4.5,13,1,1,0,2,2,2,1,1,1,1,1,1
qhJ6RP2x6DvEAzZaUP0HWg,Huntersville,NC,28078,35.408297,-80.860973,4,7,1,1,0,0,2,2,3,1,2,1,1,2
QhJT2fro3Dp1AaIVY7pgzQ,North Las Vegas,NV,89031,36.2623651,-115.1714144,5,12,1,1,0,0,2,2,1,1,1,1,1,1
QHjZpTPQ83OgwPqPTvLJjw,Oregon,WI,53575,42.9196873,-89.3765687,2.5,7,1,1,0,0,2,2,3,1,1,2,1,2
qhkfJbMCFE7bgKDM-J6bmA,Tempe,AZ,85281,33.4269477,-111.9404332,4,49,1,3,0,0,2,2,1,2,1,2,1,1
QHmEacOnCyn7VaK1S5V4lQ,Charlotte,NC,28210,35.1504276,-80.8376229,3.5,3,1,1,0,1,2,2,3,1,2,1,1,2
QhMhM3Mhokv6V-H0MRuYTg,Las Vegas,NV,89119,36.0902211,-115.1720703,2.5,27,1,1,0,0,2,2,3,2,1,1,1,1
qHseX2NHeUUedIgs_VasZA,Pittsburgh,PA,15203,40.428832,-79.9780571,4.5,127,1,1,8,2,2,2,3,1,1,2,2,2
qhuuWs1eshxEHhTSfGV2rg,Monroeville,PA,15146,40.438394983,-79.78598421,4,5,0,1,0,0,2,2,3,1,2,2,2,2
qhX4mMB4RuxbQ_hAcIJmzg,Tempe,AZ,85282,33.379567,-111.893419,3,3,0,3,0,0,2,2,2,1,1,2,1,2
Qi_7WcHFwjZZsz9CHXC7Dw,Cornelius,NC,28031,35.44946,-80.88965,3.5,36,1,2,8,2,2,2,3,1,1,2,2,2
QI-CI9wWRxtw60_aQK1BpA,Madison,WI,53717,43.0653774,-89.503042,4,62,1,1,8,4,2,2,1,1,1,2,2,2
Qi1qgOK08Coi6gtQiiNlWA,Pittsburgh,PA,15237,40.527215,-80.00568,3,3,0,1,0,0,2,2,2,1,1,1,1,2
Qi2vOSs7AIeen_zrWt6WDA,Pittsburgh,PA,15205,40.4495645,-80.106423,3,12,0,1,8,4,2,2,1,1,1,1,1,2
qi3JiaD6bzjsE22HFIrpng,Las Vegas,NV,89109,36.1226902,-115.1701939,3,80,1,1,8,1,2,2,3,1,1,1,1,1
qi6uzJEhA9puZM2io46-_A,Henderson,NV,89012,36.022450297,-115.0849347,3,215,1,3,8,4,2,2,3,2,1,2,2,2
qi7PnlfceCl3otbEUWz75w,Las Vegas,NV,89109,36.116349,-115.172121,3,19,1,2,8,1,2,2,2,1,1,2,1,1
QI7XeQ11U4D-A5uRcah5Iw,Pittsburgh,PA,15203,40.4282646,-79.9739887,4,9,0,1,0,0,2,2,1,1,1,1,1,1
Qi8CBfSrNGWg8P7d43h6mQ,Cornelius,NC,28031,35.4740176,-80.8911089,3,5,1,1,0,0,2,2,3,2,1,1,1,2
qIbXdUmyiKsSAnsTuIe_1A,Phoenix,AZ,85027,33.68439,-112.103672,3.5,7,0,1,0,4,2,2,3,1,1,1,1,1
qibYmQhLQ6E6HEwCcegl7w,Pittsburgh,PA,15215,40.49486,-79.9226149,3.5,12,1,1,0,4,2,2,3,1,2,2,1,1
Qic_L9ru9dJqPoLXW6T7yA,Las Vegas,NV,89106,36.1886225,-115.1570995,4,7,1,1,0,4,2,1,3,1,2,2,2,2
QIcXq4Z3_2lvg9rmmoGF-A,Charlotte,NC,28217,35.1390711,-80.9082719,2.5,51,1,3,8,4,2,2,1,1,1,2,2,2
QID6lFz37QHS2ocwM9kOGA,North Versailles,PA,15137,40.37418,-79.796442,4,5,1,1,0,0,1,2,3,1,2,2,1,2
QIELh9m9aefbDtIL_mOsMw,Pittsburgh,PA,15222,40.437583923,-80.0004425,3.5,9,0,1,8,2,2,2,3,1,1,2,1,2
qIF_4ChsmJkCvqVQv_qi-g,Las Vegas,NV,89121,36.130158,-115.113364,3.5,7,0,3,8,4,2,2,3,2,2,2,2,2
Qihead6oTtWCwde3TBqlGg,Las Vegas,NV,89101,36.171301,-115.146052,4,734,1,1,8,0,2,2,3,1,1,2,1,2
qihqxBCgXOPf2c-QxaFibA,Pittsburgh,PA,15275,40.4506166,-80.1766083,2.5,42,1,3,8,4,2,1,3,2,1,2,1,2
qiKUvyHkDNmmJkzo-BIaIA,Mesa,AZ,85204,33.391753,-111.788737,3,39,1,3,8,4,2,2,3,2,1,2,2,2
QIn3PuGUkinSibUn-NsljQ,Las Vegas,NV,89122,36.112875614,-115.0620845,3.5,6,1,1,0,0,2,2,3,1,1,1,1,2
qIomOSnR0zaU7kv6K-0mcA,Champaign,IL,61820,40.1102881,-88.2325689,3,11,0,3,0,0,2,2,3,1,2,1,1,2
QIPFRBEtL9KwgJxbGRDQCw,Coraopolis,PA,15108,40.520529119,-80.16978283,5,8,1,1,0,4,2,2,3,2,1,1,1,1
qIPgQSnQLWUnG_DuVyZbZA,Las Vegas,NV,89146,36.1587715,-115.2111012,3.5,44,0,1,0,4,2,2,3,1,1,1,1,1
qIPQBPurlqbi07MmJ1kXTg,Pittsburgh,PA,15222,40.4440164,-79.9962956,3.5,93,1,3,8,2,2,2,3,1,1,2,2,2
QIQaalfNcEC2cbPlcByk3g,Phoenix,AZ,85016,33.5094566,-112.0291624,4.5,3,0,1,0,0,2,1,3,1,1,2,1,1
QiqTldItGyzTw4P6dW8RZw,Grafton,OH,44044,41.2812902,-82.0641168,4,5,1,3,0,0,2,2,1,1,1,2,2,2
qiR7S83_7Du_XQyj_U0zWw,Tempe,AZ,85281,33.4235735,-111.9258327,3,37,1,1,8,0,2,2,1,1,1,1,1,2
QiuTcA0bKQMCyOFBFJZ58w,Las Vegas,NV,89102,36.1447254,-115.1916106,3.5,84,1,1,0,4,2,2,3,2,1,1,1,1
qIxHjX88MmHbh0ASNqqoJA,Cave Creek,AZ,85331,33.7662795,-111.9831601,4,67,1,3,8,0,2,2,3,1,1,2,2,2
QIXz6e0SZ4okLBFBsO79_Q,Pittsburgh,PA,15206,40.4613439,-79.9263579,4,36,1,3,0,2,2,2,1,1,1,2,1,2
QIy5y_CnXcCGuvwxo79VWw,McMurray,PA,15317,40.2900639,-80.1120506,3,54,1,3,8,4,2,1,3,2,1,2,1,2
Qiyd2ha1pivmsQhnFZgCxQ,Madison,WI,53717,43.0604,-89.5126,2,8,1,1,0,0,2,2,3,1,1,2,1,2
QIZ5gDmTYYWAxiwiRX7OHg,Middleton,WI,53562,43.0936159,-89.4924119,2.5,31,1,1,0,4,2,2,3,2,1,1,1,1
QiZCMGZEwVtg1ybOKybLhQ,Pittsburgh,PA,15213,40.451222,-79.9515915,2.5,7,0,1,0,0,2,2,1,1,2,2,1,2
qJ18IGaDsQtzJ6v2UzkdcQ,Las Vegas,NV,89131,36.3004468,-115.2811457,3,88,1,2,8,2,2,2,1,1,2,1,1,2
Qj1BoynaIVZiKEe8Peq3_g,Las Vegas,NV,89109,36.122129247,-115.1696676,1,10,1,1,0,0,2,2,3,1,1,2,1,2
QJ1YpQLVuentjgTQqNqqpw,Cleveland,OH,44113,41.4998531,-81.6984516,4,137,1,3,1,2,2,1,1,1,1,3,2,2
QJ6GXAAMkgCZPF0bZk0xLw,Las Vegas,NV,89130,36.2467158,-115.2088695,4.5,311,1,1,8,4,2,2,1,1,1,1,1,2
QJ8nA9dgfJagX66238Ne5A,Charlotte,NC,28209,35.153565,-80.834575,2.5,38,0,3,6,0,2,2,3,2,1,2,2,2
QjAa1btsfKXKCorXeb20Vg,Verona,WI,53593,42.994503635,-89.51788871,4,9,1,1,0,0,2,2,2,1,2,2,1,2
QJAllc88CdYS9m5QMjg5dQ,Las Vegas,NV,89121,36.1006486,-115.099351,3.5,22,1,2,0,0,2,2,3,1,2,2,1,2
QJatAcxYgK1Zp9BRZMAx7g,Las Vegas,NV,89109,36.10306126,-115.1734503,4,2091,1,2,8,1,2,2,3,2,1,2,1,1
QJcJaqhxFGaj0V6rRWupvA,Henderson,NV,89014,36.0633691,-115.0470166,2.5,75,1,1,0,4,2,2,3,1,1,1,1,2
qjcxNsGEcFn8Eh4IPjURoQ,Phoenix,AZ,85016,33.4807004,-112.028413,2,16,1,1,0,0,2,2,3,1,2,2,1,1
QjEob2WSROiBPVjh0-BfxQ,Cleveland,OH,44111,41.463196,-81.8022459,4,17,1,3,0,0,2,2,3,1,2,1,1,2
qJEtXdrOQeo9py0Wqr6LKQ,Las Vegas,NV,89149,36.291192668,-115.2868289,5,8,1,1,0,0,2,2,3,2,1,2,1,2
qJf61TR4Jq9Xph5RiXPS9A,Ahwatukee,AZ,85048,33.305824,-111.991311,4,236,1,1,8,4,2,2,3,2,1,1,1,2
QjfCmeznfZC9BPowyO4Npw,Las Vegas,NV,89109,36.1410827,-115.1364641,3.5,88,1,2,8,4,2,2,3,1,2,2,2,2
QJfnq_F3qb3raMCZa48_3A,Tempe,AZ,85281,33.4128996,-111.9611749,3,24,0,3,0,4,2,1,3,2,1,1,1,2
qJGcdcyvVdKYDd-F5acPPQ,Olmsted Falls,OH,44138,41.373432,-81.901042,5,6,1,1,0,0,2,2,3,1,1,1,1,2
QjgcO46oKDixhFYpmPL38g,Phoenix,AZ,85048,33.3042563,-112.0546086,2,6,0,1,8,4,2,2,1,1,2,2,1,2
qJgrpTFe3Y3l8pjlurwokg,Charlotte,NC,28205,35.220204924,-80.81266279,3.5,48,0,1,8,2,1,2,3,1,1,1,1,2
